"x"
"Gm46611"
"Rpl19-ps6"
"Gm27288"
"Spcs1"
"Fstl1"
"Nsdhl"
"Sh3bp5l"
"Zbtb17"
"Adh1"
"Arpc1b"
"Pin1"
"Vac14"
"Olig2"
"Eif3i"
"Lrrc59"
"Mpzl2"
"Tie1"
"Ass1"
"Gm5424"
"Psmb7"
"Sec13"
"Klhl13"
"Gm10269"
"Gm2000"
"Gm15607"
"B4galt6"
"Rpl35"
"Gm4342"
"Cnbp"
"Aurkaip1"
"Coro1a"
"Dctn3"
"Nadk"
"Btg2"
"Mcm6"
"Stk38"
"Cdkn2d"
"Vps16"
"Gja4"
"Tubb5"
"Capn2"
"Tk1"
"Pex12"
"Snx1"
"Tmem19"
"Abcb9"
"Capn10"
"Pdyn"
"Gm7335"
"Scoc"
"Ets2"
"Atp5j2"
"Polr2g"
"Perp"
"Lamtor3"
"Tnfaip2"
"Ctns"
"Slc26a6"
"Gm9294"
"Gm13680"
"Rps4x"
"Rps4x-ps"
"Rplp1"
"Gm11942"
"Gm10073"
"Atp5o"
"Gm5436"
"Ap1b1"
"Uba2"
"Wdr45b"
"Gm6305"
"Psmc3"
"Gart"
"Mrpl28"
"Ndufc1"
"Rgs4"
"Gm15542"
"Gm7816"
"Dnaja1"
"Plod1"
"Psmc4"
"Prdx3"
"Nfib"
"Scamp3"
"Gm614"
"Il2rg"
"Reg3b"
"Mmp9"
"Shcbp1"
"Slc25a3"
"Gm24119"
"Ebf1"
"Litaf"
"Sh3bp4"
"Clca1"
"Ap1m1"
"Gm43311"
"Ugdh"
"Nusap1"
"Tuba3b"
"Gm5366"
"Tuba3a"
"Rars"
"Mllt11"
"Abhd4"
"Slc27a2"
"Stambp"
"Serpinb1a"
"Adk"
"Sec22a"
"Prelp"
"Kctd20"
"Crisp1"
"Crip1"
"Ufc1"
"Atp6v0e"
"Cyfip1"
"Cd81"
"Nfe2l1"
"Cirbp"
"Dok2"
"Wwox"
"Mif"
"Snrpd1"
"Gm5457"
"Gm2962"
"Uqcrb"
"Sh3gl1"
"Prkcsh"
"Man2b1"
"Polr2c"
"Gm11993"
"Tnc"
"Lamp2"
"Timm8a1"
"Gm9797"
"Men1"
"Mrpl34"
"Klf16"
"Map2k1"
"Tecr"
"Nr1h2"
"Rbmx"
"Gmpr2"
"Mcam"
"Mfsd10"
"Snx18"
"Dync1i1"
"Fkbp4"
"Hsp90ab1"
"Ndufc2"
"Fmc1"
"Gsta4"
"Mfsd14b"
"Zscan21"
"Apod"
"Ptdss1"
"Nfs1"
"Ap3m1-ps"
"Ap3m1"
"Gm5809"
"Tmem97"
"Pdcd7"
"Pnkp"
"Panx1"
"Mov10"
"Prdx5"
"Ctsc"
"Pcx"
"Cope"
"M6pr-ps"
"M6pr"
"Pip4k2c"
"Rcbtb2"
"Ptcd1"
"Atp6v0c"
"Amdhd2"
"Atp6v0c-ps2"
"Emg1"
"Bag1"
"Guk1"
"Snx4"
"Tlnrd1"
"Hmox2"
"Pycrl"
"Cd82"
"Abcb10"
"Rps16-ps2"
"Rps16"
"Gm8623"
"AF357399"
"Bgn"
"Pea15a"
"Acox1"
"Pafah1b3"
"Gstm2"
"Gm6665"
"Nsmaf"
"Ctsj"
"Emilin1"
"Khk"
"Gm8203"
"H2az1"
"Gm13007"
"Gstm1"
"Ndufb7"
"Gabarapl1"
"Gm44243"
"Gm4600"
"Gm5451"
"Gm7206"
"Rpl9-ps6"
"Rpl9-ps7"
"Rpl9-ps4"
"Rpl9"
"Ssb"
"Plin3"
"Pex19"
"Rab5a-ps"
"Rab5a"
"Gm43681"
"Ccni"
"Thap11"
"Cat"
"Tubb6"
"Pfkfb3"
"Rpa2"
"Bcl2l10"
"Ltbr"
"Uqcc1"
"Mapk8ip3"
"Puf60"
"Dctpp1"
"Cd164"
"Cpq"
"Ier2"
"Sae1"
"Elovl2"
"Fam98a"
"Tmem30a"
"Itpa"
"Stxbp2"
"Taf8"
"Oat"
"Rps12-ps5"
"Rps12-ps9"
"Rps12l1"
"Rps12-ps3"
"Rps12-ps4"
"Gm23130"
"Rps12-ps10"
"Rps12"
"Acta2"
"Cryab"
"Chia1"
"Ddah2"
"Arf2"
"Miox"
"Caprin1"
"Slc4a1"
"Vapa"
"Ddx3x"
"Aldh1a1"
"Luzp1"
"Rpn1"
"Cept1"
"Syap1"
"Igdcc4"
"Gm9762"
"Ube2d2a"
"Mdh2"
"Tmem14c"
"Higd1a"
"Gm38030"
"Gm9790"
"Ttc3"
"Gm10233"
"Gm10171"
"Gm10273"
"Timm23"
"Gm7493"
"Gm16209"
"Aimp1"
"Yap1"
"Ccng2"
"Pi4k2b"
"Tmed6"
"Numbl"
"Ccne1"
"Ddost"
"Ndufs5"
"Ndufs5-ps"
"Mrfap1"
"Gm5814"
"Pdia4"
"Ppic"
"Dctn6"
"Sacm1l"
"Preb"
"Lxn"
"Ulk1"
"Nr4a1"
"Psma6"
"Cnpy2"
"Med28"
"Tm9sf3"
"Mrpl4"
"Cdc42ep4"
"Nubp2"
"Lamb2"
"Fscn1"
"Pnpla6"
"H1f8"
"Rpl36-ps9"
"Rpl36-ps2"
"Gm13611"
"Rpl36-ps12"
"Gm9416"
"Rpl36"
"Rpl36-ps3"
"Gm5614"
"Selenow"
"Grcc10"
"Gm45234"
"Rnu7"
"Rnase1"
"Spop"
"Park7"
"Rab32"
"Sh3bgrl3"
"Emp1"
"Pnp"
"Gsto1"
"Trrap"
"Egln2"
"Dpf2"
"Gm13127"
"Mcrs1"
"Pwwp3a"
"Creld1"
"Siae"
"Hgs"
"Clpb"
"Phf1"
"Nfe2l2"
"Ezh2"
"Zdhhc7"
"Rpl6"
"Gm6807"
"Gm6136"
"Rpl6l"
"Gm7027"
"Ndufb3"
"Slc35b4"
"Atp2a2"
"Gm15310"
"Dppa5b"
"Dppa5c"
"Dppa5a"
"Cenpx"
"Gm5864"
"Pdlim1"
"Ei24"
"Tspan31"
"Eftud2"
"Melk"
"Rrp8"
"Slc13a3"
"Gad1"
"Ctps"
"Sox7"
"Cox6b1"
"Strap"
"Atp5e"
"Acin1"
"Actl6a"
"Gfm1"
"Traf4"
"Mmp14"
"Pofut2"
"Tox4"
"Cdc45"
"Socs3"
"Rbx1"
"Rbx1-ps"
"Epcam"
"Stub1"
"Mir3082"
"Wdr5"
"Bad"
"Man2b2"
"Gm5837"
"Ruvbl1"
"Zfp239"
"Xrcc1"
"Ptprn"
"Sparc"
"Rab34"
"Glrx"
"Sfrp1"
"Mrps22"
"Slc44a4"
"Hdgfl2"
"Glis2"
"Rcan1"
"Rad52"
"Rpl22"
"Cyc1"
"Nhp2"
"4931406C07Rik"
"BC004004"
"Clcn3"
"Scamp2"
"Cyp1b1"
"Eid1"
"Clpp"
"Acss1"
"Ppox"
"Vsir"
"Smarcal1"
"Llgl1"
"Rcc1l"
"Thbs3"
"Gm11808"
"Uba52"
"Kxd1"
"Serping1"
"Pla2g1b"
"Spint1"
"Gm47154"
"Tmem223"
"Nxf1"
"Slc1a5"
"Id3"
"Gm43064"
"Ap4b1"
"Me1"
"Ciao2a"
"Gm13503"
"Smpdl3a"
"Rheb"
"Slc4a2"
"Sall2"
"Slc2a5"
"Kcne1l"
"Lig1"
"Tpt1-ps5"
"Tpt1-ps6"
"Tpt1"
"Tpt1-ps3"
"Sema3b"
"Afp"
"Bckdha"
"Dync1h1"
"Ambp"
"Rfpl4"
"Znhit2"
"Aspn"
"Stxbp3"
"Slc31a2"
"C1galt1c1"
"Clic1"
"Akt1"
"Frzb"
"Eif3a"
"Snora19"
"Mir3084-2"
"Sardh"
"Ndufa9"
"Cdc20"
"Coq7"
"Serpine2"
"Ebp"
"Emc2"
"Gm6863"
"Naca"
"Setdb1"
"Mcoln1"
"Bace2"
"Ptpru"
"Plcd1"
"Kng1"
"Kng2"
"Apoh"
"Cops3"
"Abcd3"
"Ube3a"
"Plxnb2"
"Fbl"
"Fbl-ps2"
"Plod2"
"Snap91"
"Tuft1"
"Gtpbp2"
"Coil"
"Foxc2"
"Gk2"
"Tspo"
"Mydgf"
"Dpp4"
"Cks1b"
"Rab5if"
"Rnd3"
"Serpini1"
"Mapk14"
"Rpe"
"Pmf1"
"Gramd1a"
"Ngrn"
"Tmem35a"
"Tbr1"
"Pepd"
"Tppp3"
"Irf8"
"Gjb3"
"Efs"
"Crisp2"
"Bcan"
"Rps10-ps1"
"Rps10-ps2"
"Rps10"
"Gm49804"
"Srsf6"
"Hmg20a"
"Tcf4"
"AC159819.1"
"Ube2s"
"Cyb5a"
"Csnk2b"
"Plg"
"Rcl1"
"Top2b"
"Mkln1"
"Asah1"
"Casc3"
"Gys1"
"Brap"
"Col5a1"
"Cfdp1"
"Uap1"
"H2ax"
"Mfsd5"
"Mre11a"
"Htra1"
"Sigmar1"
"Ddx20"
"Ldb3"
"Prkar1b"
"Dnajb1"
"Zwilch"
"Arhgap27"
"Mical1"
"Galnt16"
"Hsd11b2"
"S100a10"
"Cdc123"
"Fis1"
"Pam16"
"Gm9803"
"Mtarc2"
"Smim14"
"Atp6v0b"
"Stk25"
"Trappc3"
"Cpt2"
"Wee1"
"Dmac2"
"Crym"
"Ceacam12"
"Cavin2"
"Pfkm"
"Gm18032"
"Praf2"
"Gm45208"
"Tac1"
"Pgk2"
"Kcnip1"
"Acvr1"
"Idh3g"
"Tdg-ps"
"Tdg-ps2"
"Gm5597"
"Tdg"
"Ppm1g"
"Atl2"
"Cryl1"
"Nck2"
"Gm6226"
"Nme4"
"Trpm7"
"Cdca5"
"Fkbp7"
"Ehbp1l1"
"Gask1b"
"Fdxr"
"Rpl36a"
"Rpl36a-ps2"
"Nid1"
"Cyp3a11"
"Mea1"
"Ctla2b"
"Gm49391"
"Ctla2a"
"Tia1"
"Gm44790"
"Bub3"
"Nek7"
"Parva"
"Cdc37"
"Ess2"
"Osbpl1a"
"B230118H07Rik"
"Snta1"
"Med20"
"Tbxas1"
"Snap25"
"Atp5b"
"Glmp"
"Neu1"
"Slc39a8"
"Keg1"
"Ndufb2"
"Amd1"
"Amd-ps3"
"Amd2"
"Fech"
"Amd-ps1"
"Amd-ps7"
"Amd-ps4"
"Lrp10"
"Bax"
"Mmut"
"Mid1ip1"
"1110059E24Rik"
"Gstm5"
"Pde6d"
"Mir678"
"Prmt2"
"Tmem132a"
"Pdzrn3"
"Oas1d"
"Oas1e"
"Gm29697"
"Ubl5"
"Cisd1"
"St13"
"Ncdn"
"Slc34a2"
"Gas1"
"Gm12226"
"Oser1"
"Sdf2"
"Fkbp3"
"Ing1"
"Stam"
"Abhd8"
"Surf6"
"Fgd1"
"Bet1"
"Cdkn2c"
"Lime1"
"Zgpat"
"Dnal4"
"Adam8"
"Tspan6"
"Cdk2"
"Paf1"
"Parvg"
"Gm14017"
"Mrpl51"
"Mcl1"
"Rgs10"
"Clptm1"
"Cbx3-ps8"
"Cbx3-ps6"
"Cbx3-ps7"
"Cbx3"
"1110038F14Rik"
"C1d"
"Fadd"
"Tnni2"
"Wdr74"
"Numb"
"Fam107b"
"Hspbp1"
"Efna1"
"Rps6ka1"
"Parp9"
"Irf3"
"Utf1"
"Cers1"
"Gdf1"
"Npc2"
"Cox5b-ps"
"Cox5b"
"Nucb1"
"Mbnl1"
"Guca2a"
"Anapc5"
"Tsn"
"Pigyl"
"Dnajc15"
"Akirin1"
"Akirin1-ps"
"Gm6659"
"Ces1b"
"Ces1c"
"Gm50387"
"Fam89b"
"Msh6"
"Elf3"
"1700123O20Rik"
"Dlg3"
"Nphp1"
"Rbm4"
"Gm21992"
"Aldoa"
"Bnip3l"
"Bnip3l-ps"
"Bri3"
"Gm13392"
"Kpnb1"
"Trp53inp1"
"Rbm12"
"Ly6d"
"Nif3l1"
"Cog2"
"Por"
"Mtm1"
"Trpv2"
"Aatk"
"Gabarap"
"Chchd1"
"Fut11"
"Ppa1"
"Ppif"
"Eif4h"
"Erap1"
"Ube2e1"
"Tlk2"
"Ptov1"
"Acaa1b"
"Acaa1a"
"Mrpl23-ps1"
"Mrpl23"
"Gm20427"
"Slc39a7"
"Tnfaip8"
"Atp6v1d"
"Ccn2"
"Slc25a10"
"Kcnab2"
"Pou2af1"
"Nr1d2"
"Gm5827"
"B3gat3"
"Bub1b"
"Rcc1"
"Ubac1"
"Eefsec"
"Pcsk1n"
"Slc22a8"
"Sox2"
"Hsd3b7"
"Gm49388"
"Gtse1"
"Cox7a2"
"Gm5616"
"Gm13311"
"Gm8948"
"Snu13"
"Gm8741"
"Gm13642"
"Stam2"
"Fcgrt"
"Pomp"
"Mettl7b"
"Foxo1"
"Mrps18a"
"Sirpa"
"Elp4"
"Msh2"
"Vps53"
"Rxrb"
"Mto1"
"Mfng"
"Cog4"
"Ttc1"
"Pacsin3"
"Tbc1d8"
"Hap1"
"Rrs1"
"Gm5067"
"Gm21168"
"Smpd2"
"Abtb1"
"Rsrp1"
"0610012G03Rik"
"Tsg101"
"Klc1"
"Commd4"
"Vps4b"
"Crat"
"C1ra"
"C1rb"
"Zbtb18"
"Sdc2"
"Hspb8"
"Rassf3"
"Gm42878"
"Adam1a"
"Mapkapk5"
"Cyp17a1"
"Efemp2"
"Cdc6"
"Spata4"
"Spo11"
"Slc7a3"
"Fabp4"
"Hars"
"H2-Eb1"
"Pfdn1"
"Trim2"
"Pacc1"
"Ube2g2"
"Trappc6a"
"Sac3d1"
"Orc6"
"Septin9"
"Cul7"
"Bok"
"Polr1c"
"Slc37a4"
"Lcat"
"Lcmt1"
"Bid"
"Nprl2"
"Prom2"
"Rhd"
"C1qtnf4"
"Pcdh8"
"Gm6467"
"Psmb3"
"Fyb"
"Gm7781"
"Gm7666"
"Phb"
"Sf3b6"
"Psme1"
"Ppid"
"Gm43096"
"Gm11349"
"Lamp3"
"Gm13313"
"Krtcap2"
"Ppp1r11"
"Slc40a1"
"Armc10"
"C1qb"
"Jagn1"
"Egr1"
"Coq8a"
"Ptpn1"
"Gmfb"
"Cyp4v3"
"Slc22a6"
"Qk"
"Ceacam10"
"Fam136a"
"Fabp9"
"Bcap29"
"Lgals2"
"Ecsit"
"Syngr2"
"Anp32b-ps1"
"Anp32b"
"Sec61b"
"Eif4ebp2"
"Akr1c6"
"Pafah1b1"
"Glg1"
"Zfp346"
"Ckmt1"
"Rcn1"
"Chuk"
"Pth1r"
"Gtf2h4"
"Acot7"
"Hspa14"
"Rrp15"
"Mecr"
"Ftsj1"
"Cd320"
"Hspa2"
"Ndufb5"
"Ddt"
"Gm20441"
"Emp3"
"Trappc2l"
"Tpd52l2"
"Klc4"
"Tinagl1"
"Man1a"
"Arl2bp"
"Gmcl1"
"Map3k12"
"Slc6a8"
"Cstf1"
"Arhgap4"
"Naa10"
"Zfpl1"
"Miip"
"Gabra6"
"Vav3"
"Dstn"
"Ahcy"
"Gm9826"
"Gm4737"
"Rpl22l1"
"Gm15421"
"Msx1"
"Plekho1"
"Meis2"
"Angptl4"
"Cdc25a"
"Pmp22"
"Srpk2"
"Polr2e"
"Dsn1"
"Ptpn2"
"Igtp"
"Fam120b"
"Lpar1"
"Tubg1"
"Nfxl1"
"Mri1"
"Dipk1b"
"Pdgfrb"
"P4ha2"
"Slc6a4"
"Ntsr2"
"Nacc2"
"Slc25a14"
"Mycn"
"Krt19"
"Actr10"
"Zxdc"
"Wfdc18"
"Cdk2ap2"
"Tmbim1"
"Dusp10"
"Mbd2"
"Psip1"
"Exosc5"
"Usp2"
"Lztfl1"
"Itk"
"Ube2l6"
"Atf6b"
"Tmem218"
"Csnk1e"
"Galk1"
"Gipc2"
"Tspan5"
"Pcsk7"
"Kifap3"
"Dnaja2"
"Hbb-bt"
"Hbb-bs"
"Ly6a"
"Ube2k"
"LT629152.2"
"9930111J21Rik1"
"Psme2"
"Psme2b"
"Nampt"
"Dnajb9"
"Tomm70a"
"Sod2"
"Wwc2"
"Tmem183a"
"Nt5c2"
"Uba3"
"Ethe1"
"Kdelr2"
"Urod"
"Dvl2"
"Amacr"
"Sertad2"
"Eif2s3y"
"1110032A03Rik"
"Mcrip2"
"Rbm6"
"Rab27b"
"Gm7645"
"Gm21182"
"Pim2"
"Magel2"
"Calhm2"
"Gm3788"
"Gm18207"
"Gm20570"
"Tmsb10"
"Gm9844"
"Fah"
"Tmem123"
"Cd2bp2"
"Gm29462"
"Arl6ip5"
"Fbxw4"
"Mccc1"
"Capn1"
"Ralgps2"
"Cldn2"
"Chchd4"
"Mmp11"
"Ehd3"
"Pld2"
"Ewsr1"
"Cetn3"
"Zyx"
"Amz2"
"Eif4a3l2"
"Eif4a3"
"Fam192a"
"Irf7"
"Gpr180"
"Pzp"
"AI597479"
"Ralbp1"
"Polm"
"Rlim"
"Palmd"
"Nt5c"
"Frg1"
"Spata5"
"Ift140"
"Mmp13"
"Cel"
"Cct5"
"Capzb"
"U2af2"
"Mbtd1"
"Ptgs2"
"Coq5"
"Ccl6"
"Fkbp11"
"Cd14"
"Cdk9"
"Wdr12"
"Eng"
"Fam114a1"
"Pdk4"
"Gm5145"
"Snrpa"
"Gm8655"
"Mal"
"Tulp2"
"Cyp4f16"
"Nkd1"
"Itpr1"
"Slc17a1"
"Mmp23"
"Lynx1"
"Mapkap1"
"Ndufa5"
"H13"
